Time,Source,Destination,Protocol,Length,Source Port,Destination Port,bad_packet
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:35,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:35,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:35,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,100,52632,443,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,1292,443,52632,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,474,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,88,443,52632,0
2025-04-07 20:28:36,2405:200:1630:ff0b::d,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,88,443,52632,0
2025-04-07 20:28:36,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2405:200:1630:ff0b::d,UDPv6,95,52632,443,0
2025-04-07 20:28:37,192.168.29.1,224.0.0.1,2,50,0,0,0
2025-04-07 20:28:37,192.168.29.13,20.189.173.27,TCP,172,64873,443,0
2025-04-07 20:28:37,192.168.29.13,20.189.173.27,TCP,93,64873,443,0
2025-04-07 20:28:37,192.168.29.13,20.189.173.27,TCP,1494,64873,443,0
2025-04-07 20:28:37,192.168.29.13,20.189.173.27,TCP,1494,64873,443,0
2025-04-07 20:28:37,192.168.29.13,20.189.173.27,TCP,1494,64873,443,0
2025-04-07 20:28:37,192.168.29.13,20.189.173.27,TCP,1494,64873,443,0
2025-04-07 20:28:37,192.168.29.13,20.189.173.27,TCP,672,64873,443,0
2025-04-07 20:28:37,192.168.29.132,224.0.0.22,2,54,0,0,0
2025-04-07 20:28:37,20.189.173.27,192.168.29.13,TCP,54,443,64873,0
2025-04-07 20:28:37,20.189.173.27,192.168.29.13,TCP,93,443,64873,0
2025-04-07 20:28:37,20.189.173.27,192.168.29.13,TCP,54,443,64873,0
2025-04-07 20:28:37,192.168.29.13,20.189.173.27,TCP,54,64873,443,0
2025-04-07 20:28:38,20.189.173.27,192.168.29.13,TCP,153,443,64873,0
2025-04-07 20:28:38,192.168.29.13,20.189.173.27,TCP,89,64873,443,0
2025-04-07 20:28:38,20.189.173.27,192.168.29.13,TCP,54,443,64873,0
2025-04-07 20:28:39,192.168.29.132,224.0.0.22,2,62,0,0,0
2025-04-07 20:28:40,192.168.29.132,224.0.0.22,2,54,0,0,0
2025-04-07 20:28:42,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4002:82b::200e,UDPv6,1067,64728,443,0
2025-04-07 20:28:42,2404:6800:4002:82b::200e,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,91,443,64728,0
2025-04-07 20:28:42,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4002:82b::200e,UDPv6,95,64728,443,0
2025-04-07 20:28:42,2404:6800:4002:82b::200e,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,133,443,64728,0
2025-04-07 20:28:42,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4002:82b::200e,UDPv6,98,64728,443,0
2025-04-07 20:28:42,2404:6800:4002:82b::200e,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,84,443,64728,0
2025-04-07 20:28:42,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,2404:6800:4002:82b::200e,UDPv6,95,64728,443,0
2025-04-07 20:28:42,2404:6800:4002:82b::200e,2405:201:201f:695e:7cd6:d1ec:8cd8:fde2,UDPv6,87,443,64728,0
2025-04-07 20:28:42,192.168.29.13,224.0.0.22,2,54,0,0,0
2025-04-07 20:28:42,192.168.29.13,224.0.0.22,2,54,0,0,0
2025-04-07 20:28:42,192.168.29.132,224.0.0.251,UDP,171,5353,5353,0
2025-04-07 20:28:43,192.168.29.132,224.0.0.251,UDP,171,5353,5353,0
2025-04-07 20:28:44,192.168.29.13,20.189.173.27,TCP,167,64873,443,0
2025-04-07 20:28:44,192.168.29.13,20.189.173.27,TCP,1494,64873,443,0
2025-04-07 20:28:44,192.168.29.13,20.189.173.27,TCP,760,64873,443,0
2025-04-07 20:28:44,20.189.173.27,192.168.29.13,TCP,54,443,64873,0
2025-04-07 20:28:44,20.189.173.27,192.168.29.13,TCP,153,443,64873,0
2025-04-07 20:28:44,192.168.29.13,20.189.173.27,TCP,89,64873,443,0
